,Name,DT Name,SnapPy Name,Stage 1,MDP,4DCrossCap (KnotInfo),4DCrossCap (Model)
516,11a_268,11a_268,K11a268,Success,N/A,,1
517,11a_269,11a_269,K11a269,Success,N/A,,1
518,11a_270,11a_270,K11a270,Success,N/A,,1
519,11a_271,11a_271,K11a271,Success,N/A,,1
520,11a_272,11a_272,K11a272,Fail,N/A,,
521,11a_273,11a_273,K11a273,Fail,N/A,,
522,11a_274,11a_274,K11a274,Fail,N/A,,
523,11a_275,11a_275,K11a275,Fail,N/A,,
524,11a_276,11a_276,K11a276,Fail,N/A,,
525,11a_277,11a_277,K11a277,Fail,N/A,,
526,11a_278,11a_278,K11a278,Fail,N/A,,
527,11a_279,11a_279,K11a279,Fail,N/A,,
528,11a_280,11a_280,K11a280,Fail,N/A,,
529,11a_281,11a_281,K11a281,Success,N/A,,1
530,11a_282,11a_282,K11a282,Success,N/A,,1
531,11a_283,11a_283,K11a283,Fail,N/A,,
532,11a_284,11a_284,K11a284,Success,N/A,,1
533,11a_285,11a_285,K11a285,Success,N/A,,1
534,11a_286,11a_286,K11a286,Fail,N/A,,
535,11a_287,11a_287,K11a287,Fail,N/A,,
536,11a_288,11a_288,K11a288,Fail,N/A,,
537,11a_289,11a_289,K11a289,Fail,N/A,,
538,11a_290,11a_290,K11a290,Fail,N/A,,
539,11a_291,11a_291,K11a291,Success,N/A,,1
540,11a_292,11a_292,K11a292,Fail,N/A,,
541,11a_293,11a_293,K11a293,Fail,N/A,,
542,11a_294,11a_294,K11a294,Fail,N/A,,
543,11a_295,11a_295,K11a295,Success,N/A,,1
544,11a_296,11a_296,K11a296,Success,N/A,,1
545,11a_297,11a_297,K11a297,Fail,N/A,,
546,11a_298,11a_298,K11a298,Success,N/A,,1
547,11a_299,11a_299,K11a299,Fail,N/A,,
548,11a_300,11a_300,K11a300,Success,N/A,,1
549,11a_301,11a_301,K11a301,Success,N/A,,1
550,11a_302,11a_302,K11a302,Fail,N/A,,
551,11a_303,11a_303,K11a303,Fail,N/A,,
552,11a_304,11a_304,K11a304,Success,N/A,,1
553,11a_305,11a_305,K11a305,Fail,N/A,,
554,11a_306,11a_306,K11a306,Fail,N/A,,
555,11a_307,11a_307,K11a307,Success,N/A,,1
556,11a_308,11a_308,K11a308,Fail,N/A,,
557,11a_309,11a_309,K11a309,Success,N/A,,1
558,11a_310,11a_310,K11a310,Success,N/A,,1
559,11a_311,11a_311,K11a311,Success,N/A,,1
560,11a_312,11a_312,K11a312,Success,N/A,,1
561,11a_313,11a_313,K11a313,Fail,N/A,,
562,11a_314,11a_314,K11a314,Fail,N/A,,
563,11a_315,11a_315,K11a315,Fail,N/A,,
564,11a_316,11a_316,K11a316,Success,N/A,,1
565,11a_317,11a_317,K11a317,Fail,N/A,,
566,11a_318,11a_318,K11a318,Fail,N/A,,
567,11a_319,11a_319,K11a319,Fail,N/A,,
568,11a_320,11a_320,K11a320,Success,N/A,,1
569,11a_321,11a_321,K11a321,Fail,N/A,,
570,11a_322,11a_322,K11a322,Success,N/A,,1
571,11a_323,11a_323,K11a323,Success,N/A,,1
572,11a_324,11a_324,K11a324,Success,N/A,,1
573,11a_325,11a_325,K11a325,Fail,N/A,,
574,11a_326,11a_326,K11a326,Fail,N/A,,
575,11a_327,11a_327,K11a327,Success,N/A,,1
576,11a_328,11a_328,K11a328,Success,N/A,,1
577,11a_329,11a_329,K11a329,Fail,N/A,,
578,11a_330,11a_330,K11a330,Fail,N/A,,
579,11a_331,11a_331,K11a331,Fail,N/A,,
580,11a_332,11a_332,K11a332,Fail,N/A,,
581,11a_333,11a_333,K11a333,Success,N/A,,1
582,11a_334,11a_334,K11a334,Success,N/A,,1
583,11a_335,11a_335,K11a335,Success,N/A,,1
584,11a_336,11a_336,K11a336,Success,N/A,,1
585,11a_337,11a_337,K11a337,Fail,N/A,,
586,11a_338,11a_338,K11a338,Fail,N/A,,
587,11a_339,11a_339,K11a339,Fail,N/A,,
588,11a_340,11a_340,K11a340,Success,N/A,,1
589,11a_341,11a_341,K11a341,Success,N/A,,1
590,11a_342,11a_342,K11a342,Success,N/A,,1
591,11a_343,11a_343,K11a343,Success,N/A,,1
592,11a_344,11a_344,K11a344,Fail,N/A,,
593,11a_345,11a_345,K11a345,Fail,N/A,,
594,11a_346,11a_346,K11a346,Success,N/A,,1
595,11a_347,11a_347,K11a347,Success,N/A,,1
596,11a_348,11a_348,K11a348,Fail,N/A,,
597,11a_349,11a_349,K11a349,Fail,N/A,,
598,11a_350,11a_350,K11a350,Fail,N/A,,
599,11a_351,11a_351,K11a351,Fail,N/A,,
600,11a_352,11a_352,K11a352,Fail,N/A,,
601,11a_353,11a_353,K11a353,Success,N/A,,1
602,11a_354,11a_354,K11a354,Fail,N/A,,
603,11a_355,11a_355,K11a355,Fail,N/A,,
604,11a_356,11a_356,K11a356,Success,N/A,,1
605,11a_357,11a_357,K11a357,Success,N/A,,1
606,11a_358,11a_358,K11a358,Success,N/A,,1
607,11a_359,11a_359,K11a359,Success,N/A,,1
608,11a_360,11a_360,K11a360,Fail,N/A,,
609,11a_361,11a_361,K11a361,Success,N/A,,1
610,11a_362,11a_362,K11a362,Fail,N/A,,
611,11a_363,11a_363,K11a363,Success,N/A,,1
612,11a_364,11a_364,K11a364,Success,N/A,,1
613,11a_365,11a_365,K11a365,Success,N/A,,1
614,11a_366,11a_366,K11a366,Fail,N/A,,
615,11a_367,11a_367,K11a367,Success,N/A,,1
616,11n_1,11n_1,K11n1,Success,N/A,1,1
617,11n_2,11n_2,K11n2,Fail,N/A,2,
618,11n_3,11n_3,K11n3,Success,N/A,1,1
619,11n_4,11n_4,K11n4,Success,N/A,1,1
620,11n_5,11n_5,K11n5,Success,N/A,1,1
621,11n_6,11n_6,K11n6,Success,N/A,1,1
622,11n_7,11n_7,K11n7,Success,N/A,1,1
623,11n_8,11n_8,K11n8,Success,N/A,1,1
624,11n_9,11n_9,K11n9,Success,N/A,1,1
625,11n_10,11n_10,K11n10,Fail,N/A,2,
626,11n_11,11n_11,K11n11,Success,N/A,1,1
627,11n_12,11n_12,K11n12,Fail,N/A,2,
628,11n_13,11n_13,K11n13,Success,N/A,1,1
629,11n_14,11n_14,K11n14,Success,N/A,1,1
630,11n_15,11n_15,K11n15,Success,N/A,1,1
631,11n_16,11n_16,K11n16,Success,N/A,1,1
632,11n_17,11n_17,K11n17,Success,N/A,[1;2],1
633,11n_18,11n_18,K11n18,Success,N/A,1,1
634,11n_19,11n_19,K11n19,Success,N/A,1,1
635,11n_20,11n_20,K11n20,Success,N/A,1,1
636,11n_21,11n_21,K11n21,Success,N/A,1,1
637,11n_22,11n_22,K11n22,Fail,N/A,2,
638,11n_23,11n_23,K11n23,Success,N/A,1,1
639,11n_24,11n_24,K11n24,Success,N/A,1,1
640,11n_25,11n_25,K11n25,Success,N/A,1,1
641,11n_26,11n_26,K11n26,Success,N/A,1,1
642,11n_27,11n_27,K11n27,Success,N/A,1,1
643,11n_28,11n_28,K11n28,Fail,N/A,2,
644,11n_29,11n_29,K11n29,Fail,N/A,2,
645,11n_30,11n_30,K11n30,Fail,N/A,2,
646,11n_31,11n_31,K11n31,Success,N/A,1,1
647,11n_32,11n_32,K11n32,Fail,N/A,2,
648,11n_33,11n_33,K11n33,Fail,N/A,2,
649,11n_34,11n_34,K11n34,Success,N/A,1,1
650,11n_35,11n_35,K11n35,Fail,N/A,2,
651,11n_36,11n_36,K11n36,Fail,Fail,1,
652,11n_37,11n_37,K11n37,Success,N/A,1,1
653,11n_38,11n_38,K11n38,Fail,N/A,2,
654,11n_39,11n_39,K11n39,Success,N/A,1,1
655,11n_40,11n_40,K11n40,Fail,Fail,[1; 2],
656,11n_41,11n_41,K11n41,Success,N/A,1,1
657,11n_42,11n_42,K11n42,Success,N/A,1,1
658,11n_43,11n_43,K11n43,Fail,N/A,2,
659,11n_44,11n_44,K11n44,Success,N/A,1,1
660,11n_45,11n_45,K11n45,Success,N/A,1,1
661,11n_46,11n_46,K11n46,Success,N/A,1,1
662,11n_47,11n_47,K11n47,Success,N/A,1,1
663,11n_48,11n_48,K11n48,Fail,N/A,2,
664,11n_49,11n_49,K11n49,Success,N/A,1,1
665,11n_50,11n_50,K11n50,Success,N/A,1,1
666,11n_51,11n_51,K11n51,Fail,N/A,2,
667,11n_52,11n_52,K11n52,Success,N/A,1,1
668,11n_53,11n_53,K11n53,Fail,N/A,2,
669,11n_54,11n_54,K11n54,Success,N/A,1,1
670,11n_55,11n_55,K11n55,Fail,N/A,2,
671,11n_56,11n_56,K11n56,Fail,N/A,2,
672,11n_57,11n_57,K11n57,Fail,Fail,1,
673,11n_58,11n_58,K11n58,Success,N/A,1,1
674,11n_59,11n_59,K11n59,Success,N/A,1,1
675,11n_60,11n_60,K11n60,Success,N/A,1,1
676,11n_61,11n_61,K11n61,Fail,N/A,2,
677,11n_62,11n_62,K11n62,Success,N/A,1,1
678,11n_63,11n_63,K11n63,Fail,N/A,2,
679,11n_64,11n_64,K11n64,Success,N/A,1,1
680,11n_65,11n_65,K11n65,Success,N/A,1,1
681,11n_66,11n_66,K11n66,Success,N/A,1,1
682,11n_67,11n_67,K11n67,Success,N/A,1,1
683,11n_68,11n_68,K11n68,Success,N/A,1,1
684,11n_69,11n_69,K11n69,Success,N/A,1,1
685,11n_70,11n_70,K11n70,Success,N/A,1,1
686,11n_71,11n_71,K11n71,Success,N/A,1,1
687,11n_72,11n_72,K11n72,Fail,N/A,2,
688,11n_73,11n_73,K11n73,Success,N/A,1,1
689,11n_74,11n_74,K11n74,Success,N/A,1,1
690,11n_75,11n_75,K11n75,Success,N/A,1,1
691,11n_76,11n_76,K11n76,Success,N/A,1,1
692,11n_77,11n_77,K11n77,Success,N/A,1,1
693,11n_78,11n_78,K11n78,Success,N/A,1,1
694,11n_79,11n_79,K11n79,Success,N/A,1,1
695,11n_80,11n_80,K11n80,Success,N/A,1,1
696,11n_81,11n_81,K11n81,Success,N/A,1,1
697,11n_82,11n_82,K11n82,Success,N/A,1,1
698,11n_83,11n_83,K11n83,Success,N/A,1,1
699,11n_84,11n_84,K11n84,Fail,N/A,2,
700,11n_85,11n_85,K11n85,Fail,N/A,2,
701,11n_86,11n_86,K11n86,Success,N/A,1,1
702,11n_87,11n_87,K11n87,Success,N/A,1,1
703,11n_88,11n_88,K11n88,Success,N/A,1,1
704,11n_89,11n_89,K11n89,Success,N/A,1,1
705,11n_90,11n_90,K11n90,Fail,N/A,2,
706,11n_91,11n_91,K11n91,Success,N/A,1,1
707,11n_92,11n_92,K11n92,Success,N/A,2,1
708,11n_93,11n_93,K11n93,Success,N/A,1,1
709,11n_94,11n_94,K11n94,Success,N/A,1,1
710,11n_95,11n_95,K11n95,Fail,N/A,2,
711,11n_96,11n_96,K11n96,Success,N/A,1,1
712,11n_97,11n_97,K11n97,Success,N/A,1,1
713,11n_98,11n_98,K11n98,Fail,N/A,2,
714,11n_99,11n_99,K11n99,Fail,N/A,2,
715,11n_100,11n_100,K11n100,Fail,N/A,2,
716,11n_101,11n_101,K11n101,Fail,N/A,2,
717,11n_102,11n_102,K11n102,Success,N/A,1,1
718,11n_103,11n_103,K11n103,Fail,N/A,2,
719,11n_104,11n_104,K11n104,Success,N/A,1,1
720,11n_105,11n_105,K11n105,Success,N/A,1,1
721,11n_106,11n_106,K11n106,Success,N/A,1,1
722,11n_107,11n_107,K11n107,Success,N/A,1,1
723,11n_108,11n_108,K11n108,Fail,N/A,2,
724,11n_109,11n_109,K11n109,Fail,N/A,2,
725,11n_110,11n_110,K11n110,Success,N/A,1,1
726,11n_111,11n_111,K11n111,Success,N/A,1,1
727,11n_112,11n_112,K11n112,Fail,N/A,2,
728,11n_113,11n_113,K11n113,Success,N/A,1,1
729,11n_114,11n_114,K11n114,Fail,N/A,2,
730,11n_115,11n_115,K11n115,Fail,N/A,2,
731,11n_116,11n_116,K11n116,Success,N/A,1,1
732,11n_117,11n_117,K11n117,Success,N/A,1,1
733,11n_118,11n_118,K11n118,Success,N/A,1,1
734,11n_119,11n_119,K11n119,Fail,N/A,2,
735,11n_120,11n_120,K11n120,Success,N/A,1,1
736,11n_121,11n_121,K11n121,Success,N/A,1,1
737,11n_122,11n_122,K11n122,Success,N/A,1,1
738,11n_123,11n_123,K11n123,Success,N/A,1,1
739,11n_124,11n_124,K11n124,Success,N/A,1,1
740,11n_125,11n_125,K11n125,Success,N/A,2,1
741,11n_126,11n_126,K11n126,Success,N/A,1,1
742,11n_127,11n_127,K11n127,Success,N/A,1,1
743,11n_128,11n_128,K11n128,Success,N/A,1,1
744,11n_129,11n_129,K11n129,Success,N/A,1,1
745,11n_130,11n_130,K11n130,Fail,N/A,2,
746,11n_131,11n_131,K11n131,Success,N/A,2,1
747,11n_132,11n_132,K11n132,Success,N/A,1,1
748,11n_133,11n_133,K11n133,Fail,N/A,2,
749,11n_134,11n_134,K11n134,Success,N/A,1,1
750,11n_135,11n_135,K11n135,Success,N/A,1,1
751,11n_136,11n_136,K11n136,Success,N/A,1,1
752,11n_137,11n_137,K11n137,Fail,N/A,2,
753,11n_138,11n_138,K11n138,Fail,N/A,2,
754,11n_139,11n_139,K11n139,Success,N/A,1,1
755,11n_140,11n_140,K11n140,Fail,N/A,2,
756,11n_141,11n_141,K11n141,Fail,N/A,2,
757,11n_142,11n_142,K11n142,Success,N/A,1,1
758,11n_143,11n_143,K11n143,Success,N/A,1,1
759,11n_144,11n_144,K11n144,Fail,N/A,2,
760,11n_145,11n_145,K11n145,Success,N/A,1,1
761,11n_146,11n_146,K11n146,Success,N/A,1,1
762,11n_147,11n_147,K11n147,Success,N/A,1,1
763,11n_148,11n_148,K11n148,Fail,Success,1,1
764,11n_149,11n_149,K11n149,Fail,N/A,2,
765,11n_150,11n_150,K11n150,Success,N/A,1,1
766,11n_151,11n_151,K11n151,Success,N/A,1,1
767,11n_152,11n_152,K11n152,Success,N/A,1,1
768,11n_153,11n_153,K11n153,Success,N/A,1,1
769,11n_154,11n_154,K11n154,Success,N/A,1,1
770,11n_155,11n_155,K11n155,Fail,N/A,2,
771,11n_156,11n_156,K11n156,Fail,N/A,2,
772,11n_157,11n_157,K11n157,Success,N/A,1,1
773,11n_158,11n_158,K11n158,Success,N/A,1,1
774,11n_159,11n_159,K11n159,Fail,Fail,[1; 2],
775,11n_160,11n_160,K11n160,Success,N/A,1,1
776,11n_161,11n_161,K11n161,Success,N/A,1,1
777,11n_162,11n_162,K11n162,Success,N/A,1,1
778,11n_163,11n_163,K11n163,Success,N/A,1,1
779,11n_164,11n_164,K11n164,Success,N/A,1,1
780,11n_165,11n_165,K11n165,Fail,N/A,2,
781,11n_166,11n_166,K11n166,Fail,Fail,[1; 2],
782,11n_167,11n_167,K11n167,Success,N/A,1,1
783,11n_168,11n_168,K11n168,Success,N/A,1,1
784,11n_169,11n_169,K11n169,Success,N/A,1,1
785,11n_170,11n_170,K11n170,Success,N/A,1,1
786,11n_171,11n_171,K11n171,Fail,N/A,2,
787,11n_172,11n_172,K11n172,Success,N/A,1,1
788,11n_173,11n_173,K11n173,Success,N/A,1,1
789,11n_174,11n_174,K11n174,Fail,N/A,2,
790,11n_175,11n_175,K11n175,Fail,N/A,2,
791,11n_176,11n_176,K11n176,Fail,N/A,2,
792,11n_177,11n_177,K11n177,Fail,Fail,[1; 2],
793,11n_178,11n_178,K11n178,Fail,Fail,[1; 2],
794,11n_179,11n_179,K11n179,Fail,N/A,2,
795,11n_180,11n_180,K11n180,Success,N/A,1,1
796,11n_181,11n_181,K11n181,Success,N/A,1,1
797,11n_182,11n_182,K11n182,Fail,N/A,2,
798,11n_183,11n_183,K11n183,Success,N/A,1,1
799,11n_184,11n_184,K11n184,Fail,N/A,2,
800,11n_185,11n_185,K11n185,Fail,N/A,2,
801,12a_1,12a_1,K12a1,Fail,N/A,,
802,12a_2,12a_2,K12a2,Success,N/A,,1
803,12a_3,12a_3,K12a3,Success,N/A,,1
804,12a_4,12a_4,K12a4,Fail,N/A,,
805,12a_5,12a_5,K12a5,Success,N/A,,1
806,12a_6,12a_6,K12a6,Fail,N/A,,
807,12a_7,12a_7,K12a7,Success,N/A,,1
808,12a_8,12a_8,K12a8,Fail,N/A,,
809,12a_9,12a_9,K12a9,Fail,N/A,,
810,12a_10,12a_10,K12a10,Success,N/A,,1
811,12a_11,12a_11,K12a11,Success,N/A,,1
812,12a_12,12a_12,K12a12,Success,N/A,,1
813,12a_13,12a_13,K12a13,Fail,N/A,,
814,12a_14,12a_14,K12a14,Fail,N/A,,
815,12a_15,12a_15,K12a15,Fail,N/A,,
816,12a_16,12a_16,K12a16,Success,N/A,,1
817,12a_17,12a_17,K12a17,Success,N/A,,1
818,12a_18,12a_18,K12a18,Success,N/A,,1
819,12a_19,12a_19,K12a19,Success,N/A,,1
820,12a_20,12a_20,K12a20,Success,N/A,,1
821,12a_21,12a_21,K12a21,Success,N/A,,1
822,12a_22,12a_22,K12a22,Fail,N/A,,
823,12a_23,12a_23,K12a23,Fail,N/A,,
824,12a_24,12a_24,K12a24,Fail,N/A,,
825,12a_25,12a_25,K12a25,Fail,N/A,,
826,12a_26,12a_26,K12a26,Fail,N/A,,
827,12a_27,12a_27,K12a27,Success,N/A,,1
828,12a_28,12a_28,K12a28,Success,N/A,,1
829,12a_29,12a_29,K12a29,Fail,N/A,,
830,12a_30,12a_30,K12a30,Fail,N/A,,
831,12a_31,12a_31,K12a31,Success,N/A,,1
832,12a_32,12a_32,K12a32,Success,N/A,,1
833,12a_33,12a_33,K12a33,Fail,N/A,,
834,12a_34,12a_34,K12a34,Success,N/A,,1
835,12a_35,12a_35,K12a35,Fail,N/A,,
836,12a_36,12a_36,K12a36,Fail,N/A,,
837,12a_37,12a_37,K12a37,Success,N/A,,1
838,12a_38,12a_38,K12a38,Fail,N/A,,
839,12a_39,12a_39,K12a39,Fail,N/A,,
840,12a_40,12a_40,K12a40,Success,N/A,,1
841,12a_41,12a_41,K12a41,Fail,N/A,,
842,12a_42,12a_42,K12a42,Success,N/A,,1
843,12a_43,12a_43,K12a43,Fail,N/A,,
844,12a_44,12a_44,K12a44,Fail,N/A,,
845,12a_45,12a_45,K12a45,Success,N/A,,1
846,12a_46,12a_46,K12a46,Success,N/A,,1
847,12a_47,12a_47,K12a47,Fail,N/A,,
848,12a_48,12a_48,K12a48,Fail,N/A,,
849,12a_49,12a_49,K12a49,Fail,N/A,,
850,12a_50,12a_50,K12a50,Success,N/A,,1
851,12a_51,12a_51,K12a51,Fail,N/A,,
852,12a_52,12a_52,K12a52,Fail,N/A,,
853,12a_53,12a_53,K12a53,Success,N/A,,1
854,12a_54,12a_54,K12a54,Success,N/A,,1
855,12a_55,12a_55,K12a55,Fail,N/A,,
856,12a_56,12a_56,K12a56,Fail,N/A,,
857,12a_57,12a_57,K12a57,Success,N/A,,1
858,12a_58,12a_58,K12a58,Fail,N/A,,
859,12a_59,12a_59,K12a59,Success,N/A,,1
860,12a_60,12a_60,K12a60,Fail,N/A,,
861,12a_61,12a_61,K12a61,Success,N/A,,1
862,12a_62,12a_62,K12a62,Success,N/A,,1
863,12a_63,12a_63,K12a63,Success,N/A,,1
864,12a_64,12a_64,K12a64,Fail,N/A,,
865,12a_65,12a_65,K12a65,Success,N/A,,1
866,12a_66,12a_66,K12a66,Fail,N/A,,
867,12a_67,12a_67,K12a67,Fail,N/A,,
868,12a_68,12a_68,K12a68,Fail,N/A,,
869,12a_69,12a_69,K12a69,Success,N/A,,1
870,12a_70,12a_70,K12a70,Fail,N/A,,
871,12a_71,12a_71,K12a71,Success,N/A,,1
872,12a_72,12a_72,K12a72,Fail,N/A,,
873,12a_73,12a_73,K12a73,Success,N/A,,1
874,12a_74,12a_74,K12a74,Success,N/A,,1
875,12a_75,12a_75,K12a75,Success,N/A,,1
876,12a_76,12a_76,K12a76,Fail,N/A,,
877,12a_77,12a_77,K12a77,Success,N/A,,1
878,12a_78,12a_78,K12a78,Success,N/A,,1
879,12a_79,12a_79,K12a79,Success,N/A,,1
880,12a_80,12a_80,K12a80,Fail,N/A,,
881,12a_81,12a_81,K12a81,Success,N/A,,1
882,12a_82,12a_82,K12a82,Success,N/A,,1
883,12a_83,12a_83,K12a83,Success,N/A,,1
884,12a_84,12a_84,K12a84,Success,N/A,,1
885,12a_85,12a_85,K12a85,Fail,N/A,,
886,12a_86,12a_86,K12a86,Success,N/A,,1
887,12a_87,12a_87,K12a87,Success,N/A,,1
888,12a_88,12a_88,K12a88,Fail,N/A,,
889,12a_89,12a_89,K12a89,Success,N/A,,1
890,12a_90,12a_90,K12a90,Success,N/A,,1
891,12a_91,12a_91,K12a91,Success,N/A,,1
892,12a_92,12a_92,K12a92,Success,N/A,,1
893,12a_93,12a_93,K12a93,Success,N/A,,1
894,12a_94,12a_94,K12a94,Success,N/A,,1
895,12a_95,12a_95,K12a95,Success,N/A,,1
896,12a_96,12a_96,K12a96,Fail,N/A,,
897,12a_97,12a_97,K12a97,Fail,N/A,,
898,12a_98,12a_98,K12a98,Success,N/A,,1
899,12a_99,12a_99,K12a99,Success,N/A,,1
900,12a_100,12a_100,K12a100,Success,N/A,,1
901,12a_101,12a_101,K12a101,Fail,N/A,,
902,12a_102,12a_102,K12a102,Success,N/A,,1
903,12a_103,12a_103,K12a103,Fail,N/A,,
904,12a_104,12a_104,K12a104,Success,N/A,,1
905,12a_105,12a_105,K12a105,Success,N/A,,1
906,12a_106,12a_106,K12a106,Fail,N/A,,
907,12a_107,12a_107,K12a107,Success,N/A,,1
908,12a_108,12a_108,K12a108,Fail,N/A,,
909,12a_109,12a_109,K12a109,Fail,N/A,,
910,12a_110,12a_110,K12a110,Success,N/A,,1
911,12a_111,12a_111,K12a111,Success,N/A,,1
912,12a_112,12a_112,K12a112,Success,N/A,,1
913,12a_113,12a_113,K12a113,Fail,N/A,,
914,12a_114,12a_114,K12a114,Fail,N/A,,
915,12a_115,12a_115,K12a115,Fail,N/A,,
916,12a_116,12a_116,K12a116,Fail,N/A,,
917,12a_117,12a_117,K12a117,Fail,N/A,,
918,12a_118,12a_118,K12a118,Success,N/A,,1
919,12a_119,12a_119,K12a119,Success,N/A,,1
920,12a_120,12a_120,K12a120,Fail,N/A,,
921,12a_121,12a_121,K12a121,Fail,N/A,,
922,12a_122,12a_122,K12a122,Success,N/A,,1
923,12a_123,12a_123,K12a123,Success,N/A,,1
924,12a_124,12a_124,K12a124,Success,N/A,,1
925,12a_125,12a_125,K12a125,Fail,N/A,,
926,12a_126,12a_126,K12a126,Fail,N/A,,
927,12a_127,12a_127,K12a127,Success,N/A,,1
928,12a_128,12a_128,K12a128,Fail,N/A,,
929,12a_129,12a_129,K12a129,Success,N/A,,1
930,12a_130,12a_130,K12a130,Success,N/A,,1
931,12a_131,12a_131,K12a131,Success,N/A,,1
932,12a_132,12a_132,K12a132,Fail,N/A,,
933,12a_133,12a_133,K12a133,Fail,N/A,,
934,12a_134,12a_134,K12a134,Fail,N/A,,
935,12a_135,12a_135,K12a135,Success,N/A,,1
936,12a_136,12a_136,K12a136,Fail,N/A,,
937,12a_137,12a_137,K12a137,Fail,N/A,,
938,12a_138,12a_138,K12a138,Success,N/A,,1
939,12a_139,12a_139,K12a139,Success,N/A,,1
940,12a_140,12a_140,K12a140,Fail,N/A,,
941,12a_141,12a_141,K12a141,Success,N/A,,1
942,12a_142,12a_142,K12a142,Fail,N/A,,
943,12a_143,12a_143,K12a143,Fail,N/A,,
944,12a_144,12a_144,K12a144,Success,N/A,,1
945,12a_145,12a_145,K12a145,Success,N/A,,1
946,12a_146,12a_146,K12a146,Fail,N/A,,
947,12a_147,12a_147,K12a147,Success,N/A,,1
948,12a_148,12a_148,K12a148,Fail,N/A,,
949,12a_149,12a_149,K12a149,Success,N/A,,1
950,12a_150,12a_150,K12a150,Success,N/A,,1
951,12a_151,12a_151,K12a151,Fail,N/A,,
952,12a_152,12a_152,K12a152,Fail,N/A,,
953,12a_153,12a_153,K12a153,Success,N/A,,1
954,12a_154,12a_154,K12a154,Fail,N/A,,
955,12a_155,12a_155,K12a155,Success,N/A,,1
956,12a_156,12a_156,K12a156,Fail,N/A,,
957,12a_157,12a_157,K12a157,Fail,N/A,,
958,12a_158,12a_158,K12a158,Success,N/A,,1
959,12a_159,12a_159,K12a159,Success,N/A,,1
960,12a_160,12a_160,K12a160,Success,N/A,,1
961,12a_161,12a_161,K12a161,Success,N/A,,1
962,12a_162,12a_162,K12a162,Fail,N/A,,
963,12a_163,12a_163,K12a163,Fail,N/A,,
964,12a_164,12a_164,K12a164,Success,N/A,,1
965,12a_165,12a_165,K12a165,Fail,N/A,,
966,12a_166,12a_166,K12a166,Success,N/A,,1
967,12a_167,12a_167,K12a167,Fail,N/A,,
968,12a_168,12a_168,K12a168,Success,N/A,,1
969,12a_169,12a_169,K12a169,Success,N/A,,1
970,12a_170,12a_170,K12a170,Success,N/A,,1
971,12a_171,12a_171,K12a171,Fail,N/A,,
972,12a_172,12a_172,K12a172,Fail,N/A,,
973,12a_173,12a_173,K12a173,Success,N/A,,1
974,12a_174,12a_174,K12a174,Success,N/A,,1
975,12a_175,12a_175,K12a175,Success,N/A,,1
976,12a_176,12a_176,K12a176,Fail,N/A,,
977,12a_177,12a_177,K12a177,Success,N/A,,1
978,12a_178,12a_178,K12a178,Success,N/A,,1
979,12a_179,12a_179,K12a179,Success,N/A,,1
980,12a_180,12a_180,K12a180,Fail,N/A,,
981,12a_181,12a_181,K12a181,Fail,N/A,,
982,12a_182,12a_182,K12a182,Success,N/A,,1
983,12a_183,12a_183,K12a183,Success,N/A,,1
984,12a_184,12a_184,K12a184,Success,N/A,,1
985,12a_185,12a_185,K12a185,Fail,N/A,,
986,12a_186,12a_186,K12a186,Fail,N/A,,
987,12a_187,12a_187,K12a187,Success,N/A,,1
988,12a_188,12a_188,K12a188,Fail,N/A,,
989,12a_189,12a_189,K12a189,Success,N/A,,1
990,12a_190,12a_190,K12a190,Fail,N/A,,
991,12a_191,12a_191,K12a191,Fail,N/A,,
992,12a_192,12a_192,K12a192,Success,N/A,,1
993,12a_193,12a_193,K12a193,Fail,N/A,,
994,12a_194,12a_194,K12a194,Success,N/A,,1
995,12a_195,12a_195,K12a195,Fail,N/A,,
996,12a_196,12a_196,K12a196,Success,N/A,,1
997,12a_197,12a_197,K12a197,Fail,N/A,,
998,12a_198,12a_198,K12a198,Success,N/A,,1
999,12a_199,12a_199,K12a199,Success,N/A,,1
1000,12a_200,12a_200,K12a200,Fail,N/A,,
1001,12a_201,12a_201,K12a201,Fail,N/A,,
1002,12a_202,12a_202,K12a202,Fail,N/A,,
1003,12a_203,12a_203,K12a203,Success,N/A,,1
1004,12a_204,12a_204,K12a204,Fail,N/A,,
1005,12a_205,12a_205,K12a205,Success,N/A,,1
1006,12a_206,12a_206,K12a206,Fail,N/A,,
1007,12a_207,12a_207,K12a207,Fail,N/A,,
1008,12a_208,12a_208,K12a208,Fail,N/A,,
1009,12a_209,12a_209,K12a209,Fail,N/A,,
1010,12a_210,12a_210,K12a210,Success,N/A,,1
1011,12a_211,12a_211,K12a211,Fail,N/A,,
1012,12a_212,12a_212,K12a212,Fail,N/A,,
1013,12a_213,12a_213,K12a213,Success,N/A,,1
1014,12a_214,12a_214,K12a214,Success,N/A,,1
1015,12a_215,12a_215,K12a215,Success,N/A,,1
1016,12a_216,12a_216,K12a216,Success,N/A,,1
1017,12a_217,12a_217,K12a217,Fail,N/A,,
1018,12a_218,12a_218,K12a218,Fail,N/A,,
1019,12a_219,12a_219,K12a219,Success,N/A,,1
1020,12a_220,12a_220,K12a220,Success,N/A,,1
1021,12a_221,12a_221,K12a221,Success,N/A,,1
1022,12a_222,12a_222,K12a222,Success,N/A,,1
